"country.code","year","energy.use","co2.emission","GDP","GDP.growth","pop.0.14","pop.15.64","pop.growth","pop.total","pop.rural","pop.urban","pop.density"
"RUS","1998",3981.50194894462,10.1465193513145,270953116950.026,-5.29999999878164,19.6017028547732,68.0917884426033,-0.165511936742255,147670692,26.641,73.359,8.63660189586765
"RUS","1999",4136.76193425436,10.4199624653546,195905767668.562,6.40000000001275,18.9807546578414,68.7019271586989,-0.309476734460824,147214392,26.646,73.354,8.60991493861357
"RUS","2000",4224.28618838572,10.6285713586029,259708496267.33,9.99999999924692,18.2435228853124,69.313559308778,-0.420566975310993,146596557,26.65,73.35,8.57378051776089
"RUS","2001",4288.41391777857,10.6729946781762,306602673980.117,5.09198423127475,17.6488332338338,69.6096474868168,-0.424151028076189,145976083,26.654,73.346,8.53749175353721
"RUS","2002",4288.21698857596,10.7198631363213,345110438692.185,4.74366989684287,16.9477507505207,69.9100787000172,-0.460061304902853,145306046,26.659,73.341,8.49830426991316
"RUS","2003",4461.31645402405,11.0956670082793,430347770731.787,7.29585433111967,16.2239019461929,70.2301403081232,-0.453719859743564,144648257,26.627,73.373,8.4598331173267
"RUS","2004",4493.70199518344,11.1264558099453,591016690742.798,7.17594919224919,15.6095147483982,70.5909643638259,-0.402613760305718,144067054,26.582,73.418,8.42584113920497
"RUS","2005",4540.92565459303,11.2576934337598,764017107992.392,6.37618702704346,15.1730070050413,71.0074661944141,-0.381473696224401,143518523,26.537,73.463,8.39376000102935
"RUS","2006",4688.40457830801,11.6716086123682,989930542278.695,8.15343197288385,14.9195504872605,71.2698418645046,-0.327318706386192,143049528,26.492,73.508,8.36633056969606
"RUS","2007",4709.84574443174,11.6774381736315,1299705764823.62,8.53508020938196,14.7555281874108,71.6005019658822,-0.171024042221983,142805088,26.447,73.553,8.35203436143135
"RUS","2008",4823.13153734684,12.0191306434285,1660846387624.78,5.24795353223386,14.7000936529051,71.8945178705979,-0.0439422615372963,142742350,26.402,73.598,8.34836509488696
"RUS","2009",4531.28668487554,11.026116238178,1222644282201.86,-7.82088502693726,14.7475536702945,72.0484492546672,0.0301140670621249,142785342,26.358,73.642,8.3508795057269
"RUS","2010",4827.81125743089,12.1984374262445,1524917468442.01,4.50372562577255,14.8908187164458,72.022057236175,0.0448873898392816,142849449,26.313,73.687,8.3546239527437
"RUS","2011",5057.52088746411,12.6473282325063,2031771419408.96,4.26417656482873,15.0835314343105,71.8150988123326,0.0779670984684485,142960868,26.268,73.732,8.36114035062068
"ZAF","1992",2414.39819459619,8.38965516611699,130513680154.278,-2.13704171619578,37.8094267497728,58.9216676946089,2.08652809772002,36690739,46.962,53.038,30.0968255009884
"ZAF","1993",2533.44894656522,8.56877488472211,134309807571.074,1.23361339834449,37.2018008589146,59.4903060330914,2.11175354948131,37473796,46.479,53.521,30.7391546153278
"ZAF","1994",2564.26683301978,8.81787528704153,139752373972.063,3.19999999880096,36.5940057687052,60.0576204812333,2.13698430556652,38283223,45.996,54.004,31.4031146182808
"ZAF","1995",2646.81899284254,9.03523678425358,155460234815.693,3.10000000469583,36.0096758596667,60.5991506466465,2.16220867237983,39120000,45.514,54.486,32.0895093881502
"ZAF","1996",2645.22441573923,8.96594298530207,147608050636.15,4.29999999677185,35.6930440725534,60.7978717758753,2.22517839282546,40000247,45.033,54.967,32.8115619027307
"ZAF","1997",2655.26925959138,9.07313645097013,152586031835.938,2.60000000165445,35.4725507534614,60.9008989572733,2.2881468168311,40926063,44.551,55.449,33.5709939381014
"ZAF","1998",2576.62331240072,8.88357162511229,137774695403.65,0.499999997476991,35.3046494323724,60.9514861292083,2.3511164003832,41899683,44.07,55.93,34.3696388289626
"ZAF","1999",2545.56513759309,8.64408828873052,136631881365.087,2.40000000488992,35.1187973521564,61.0192561197078,2.41408507760259,42923485,43.589,56.411,35.2094472106243
"ZAF","2000",2478.21286363636,8.37751152272727,136361791002.623,4.19999999693017,34.8661006463348,61.1528165802968,2.4770521875221,44000000,43.109,56.891,36.0924952218458
"ZAF","2001",2497.2781404336,8.07716373228452,121515880068.764,2.70000000263923,34.5758514510612,61.3083816966267,2.0465019274366,44909738,42.632,57.368,36.8387387313488
"ZAF","2002",2421.00577404832,7.65019076883221,115482304201.808,3.70037440328643,34.119493243279,61.6301944257141,1.19162758591645,45448096.067946,42.102,57.898,37.2803452312348
"ZAF","2003",2555.8160047776,8.27237257299672,175256866088.543,2.94907546574193,33.5591409638875,62.0576373845704,1.28098946204096,46034026.2288318,41.554,58.446,37.7609743569645
"ZAF","2004",2754.17781355958,9.10729489551223,228593703990.959,4.55455990820357,33.0051681294141,62.4874237289202,1.31013666759279,46641102.9700284,41.007,58.993,38.2589496838038
"ZAF","2005",2713.14998570298,8.28894499885387,257772766357.932,5.27705197073468,32.5267944866488,62.8571542613811,1.33949813569075,47270062.7225995,40.464,59.536,38.7748752943585
"ZAF","2006",2656.90551399043,8.81533605529216,271638630111.497,5.58504596151144,32.0640399871053,63.1909566418484,1.36908883643947,47921682.3216162,39.923,60.077,39.3093884139942
"ZAF","2007",2805.48565489645,9.07446427165234,299415359539.558,5.36047405328451,31.7555648033408,63.3968512632819,1.3989234298161,48596781.0108201,39.384,60.616,39.8631610552298
"ZAF","2008",2979.07387958666,9.51573872419183,286769850239.675,3.19104388778322,31.5367566475403,63.5368489635237,1.42901623071984,49296222.5630927,38.846,61.154,40.4369017571243
"ZAF","2009",2878.10112504626,9.55213252088577,295936471258.128,-1.5380891347741,31.285231728548,63.7237475171122,1.45938117375868,50020917.5234195,38.313,61.687,41.0313574251446
"ZAF","2010",2792.3637445827,8.96067881722881,375349442837.24,3.03974708500712,30.9390833611221,64.0095615799853,1.49003177787225,50771825.5814796,37.782,62.218,41.6473152773623
"ZAF","2011",2767.85645052264,9.25784875024838,416596716626.957,3.21245175505393,30.7410406117686,64.2226492991441,1.52098111092005,51549958.0814815,37.254,62.746,42.2856049032323
